LOT,LOT_DATA_COLLECT_DATE,ENTITY,MONITOR_SET_NAME,TEST_NAME,MEASUREMENT_SET_NAME,LO_CONTROL_LMT,UP_CONTROL_LMT,RESIST,CHART_PT_VALID_FLAG,CR_VALUE,RAW_WAFER,X_COORDINATE,Y_COORDINATE,SLOT
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3366.699951,AANBD144TEA0,136.2,57.9062,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3347.040039,AANBD144TEA0,94.9361,61.8829,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3351.800049,AANBD144TEA0,57.9062,57.9062,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3353.129883,AANBD144TEA0,-19.3019,57.9062,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3349.639893,AANBD144TEA0,-71.1902,61.8829,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3362.129883,AANBD144TEA0,-136.2,57.9062,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3340.47998,AANBD144TEA0,-96.51,96.51,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3347.310059,AANBD144TEA0,-57.9062,96.51,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3350.530029,AANBD144TEA0,19.3019,96.51,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3342.439941,AANBD144TEA0,71.2039,127.428,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3345.050049,AANBD144TEA0,0.0067,127.428,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3361.22998,AANBD144TEA0,-57.9062,136.2,14
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3369.060059,AANBD120TED4,-57.9062,-136.2,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3349.689941,AANBD120TED4,0.0067,-134.7529999,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3371.72998,AANBD120TED4,57.9062,-136.2,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3344.27002,AANBD120TED4,96.51,-96.51,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3354.719971,AANBD120TED4,19.3019,-96.51,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3351.870117,AANBD120TED4,-57.9062,-96.51,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3366.169922,AANBD120TED4,-136.2,-57.9062,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3349.620117,AANBD120TED4,-96.51,-57.9062,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3356.689941,AANBD120TED4,-47.4578,-36.4348,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3356.219971,AANBD120TED4,-19.3019,-57.9062,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3353.429932,AANBD120TED4,71.2039,-69.2075,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3347.800049,AANBD120TED4,142.401,-36.4348,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3352.860107,AANBD120TED4,71.2039,-3.6622,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3361.580078,AANBD120TED4,19.3019,-19.3019,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3347.350098,AANBD120TED4,-118.655,-3.6622,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3352.77002,AANBD120TED4,-57.9062,19.3019,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3362.23999,AANBD120TED4,0.0067,-3.6622,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3361.340088,AANBD120TED4,19.3019,19.3019,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3351.060059,AANBD120TED4,96.51,19.3019,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3343.179932,AANBD120TED4,136.2,19.3019,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3365.639893,AANBD120TED4,136.2,57.9062,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3348.679932,AANBD120TED4,94.9361,61.8829,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3351.620117,AANBD120TED4,57.9062,57.9062,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3354.790039,AANBD120TED4,-19.3019,57.9062,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3350.429932,AANBD120TED4,-71.1902,61.8829,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3359.860107,AANBD120TED4,-136.2,57.9062,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3339.820068,AANBD120TED4,-96.51,96.51,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3347.969971,AANBD120TED4,-57.9062,96.51,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3350,AANBD120TED4,19.3019,96.51,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3341.27002,AANBD120TED4,71.2039,127.428,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3343.27002,AANBD120TED4,0.0067,127.428,16
J427T7K0,2026-03-10 18:25:37,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3361.929932,AANBD120TED4,-57.9062,136.2,16
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3372.810059,AAMUZ179TEC2,-57.9062,-136.2,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3346.090088,AAMUZ179TEC2,0.0067,-134.7529999,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3370.709961,AAMUZ179TEC2,57.9062,-136.2,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3347.25,AAMUZ179TEC2,96.51,-96.51,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3358.790039,AAMUZ179TEC2,19.3019,-96.51,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3354.620117,AAMUZ179TEC2,-57.9062,-96.51,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3375.189941,AAMUZ179TEC2,-136.2,-57.9062,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3357.530029,AAMUZ179TEC2,-96.51,-57.9062,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3363.810059,AAMUZ179TEC2,-47.4578,-36.4348,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3363.110107,AAMUZ179TEC2,-19.3019,-57.9062,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3356.810059,AAMUZ179TEC2,71.2039,-69.2075,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3350.399902,AAMUZ179TEC2,142.401,-36.4348,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3360.01001,AAMUZ179TEC2,71.2039,-3.6622,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3365.709961,AAMUZ179TEC2,19.3019,-19.3019,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3356.139893,AAMUZ179TEC2,-118.655,-3.6622,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3364.5,AAMUZ179TEC2,-57.9062,19.3019,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3364.72998,AAMUZ179TEC2,0.0067,-3.6622,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3367.01001,AAMUZ179TEC2,19.3019,19.3019,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3358.189941,AAMUZ179TEC2,96.51,19.3019,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3346.149902,AAMUZ179TEC2,136.2,19.3019,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3372.370117,AAMUZ179TEC2,136.2,57.9062,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3353.830078,AAMUZ179TEC2,94.9361,61.8829,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3359.51001,AAMUZ179TEC2,57.9062,57.9062,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3365.959961,AAMUZ179TEC2,-19.3019,57.9062,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3359.790039,AAMUZ179TEC2,-71.1902,61.8829,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3381.909912,AAMUZ179TEC2,-136.2,57.9062,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3352.360107,AAMUZ179TEC2,-96.51,96.51,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3359.100098,AAMUZ179TEC2,-57.9062,96.51,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3358.850098,AAMUZ179TEC2,19.3019,96.51,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3350.699951,AAMUZ179TEC2,71.2039,127.428,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3353.550049,AAMUZ179TEC2,0.0067,127.428,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3377.649902,AAMUZ179TEC2,-57.9062,136.2,19
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3373.600098,AAMUZ127TEA6,-57.9062,-136.2,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3351.75,AAMUZ127TEA6,0.0067,-134.7529999,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3375.27002,AAMUZ127TEA6,57.9062,-136.2,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3350.110107,AAMUZ127TEA6,96.51,-96.51,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3359.659912,AAMUZ127TEA6,19.3019,-96.51,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3357.370117,AAMUZ127TEA6,-57.9062,-96.51,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3371.97998,AAMUZ127TEA6,-136.2,-57.9062,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3357.040039,AAMUZ127TEA6,-96.51,-57.9062,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3365.899902,AAMUZ127TEA6,-47.4578,-36.4348,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3362.870117,AAMUZ127TEA6,-19.3019,-57.9062,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3358.159912,AAMUZ127TEA6,71.2039,-69.2075,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3355.51001,AAMUZ127TEA6,142.401,-36.4348,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3361.830078,AAMUZ127TEA6,71.2039,-3.6622,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3366.929932,AAMUZ127TEA6,19.3019,-19.3019,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3359.820068,AAMUZ127TEA6,-118.655,-3.6622,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3365.340088,AAMUZ127TEA6,-57.9062,19.3019,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3363.399902,AAMUZ127TEA6,0.0067,-3.6622,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3367.77002,AAMUZ127TEA6,19.3019,19.3019,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3359,AAMUZ127TEA6,96.51,19.3019,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3348.47998,AAMUZ127TEA6,136.2,19.3019,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3372.98999,AAMUZ127TEA6,136.2,57.9062,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3356.5,AAMUZ127TEA6,94.9361,61.8829,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3360.669922,AAMUZ127TEA6,57.9062,57.9062,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3363.780029,AAMUZ127TEA6,-19.3019,57.9062,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3362.469971,AAMUZ127TEA6,-71.1902,61.8829,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3378.969971,AAMUZ127TEA6,-136.2,57.9062,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3354.300049,AAMUZ127TEA6,-96.51,96.51,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3361.199951,AAMUZ127TEA6,-57.9062,96.51,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3360.22998,AAMUZ127TEA6,19.3019,96.51,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3349.189941,AAMUZ127TEA6,71.2039,127.428,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3355.419922,AAMUZ127TEA6,0.0067,127.428,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3378.429932,AAMUZ127TEA6,-57.9062,136.2,21
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3367.800049,AAMUZ117TED5,-57.9062,-136.2,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3345.899902,AAMUZ117TED5,0.0067,-134.7529999,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3367.669922,AAMUZ117TED5,57.9062,-136.2,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3340.189941,AAMUZ117TED5,96.51,-96.51,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3351.709961,AAMUZ117TED5,19.3019,-96.51,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3348.929932,AAMUZ117TED5,-57.9062,-96.51,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3362.310059,AAMUZ117TED5,-136.2,-57.9062,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3346.800049,AAMUZ117TED5,-96.51,-57.9062,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3354.050049,AAMUZ117TED5,-47.4578,-36.4348,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3356.159912,AAMUZ117TED5,-19.3019,-57.9062,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3349.300049,AAMUZ117TED5,71.2039,-69.2075,20
LCTW01504,2026-03-10 19:07:03,TTG624,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,N,3344.639893,AAMUZ117TED5,142.401,-36.4348,20
